OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstStrassenzustand;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
30144;5220316500300774064;5;1;11;0;2022;3;15;4;3;5;3;0;0;1;1;0;0;0;0;345155,644352085015271;5675012,695104650221765;6,783360362000050;51,205499881000001
30148;5220323518320185925;5;1;70;52;2022;3;16;4;3;5;3;0;0;1;1;0;0;0;0;322031,381999503006227;5724541,046998109668493;6,427788324000060;51,643671099000102
30153;5220322602300173680;5;3;62;36;2022;3;6;3;3;4;2;1;0;1;0;0;1;0;0;344695,668999730027281;5649989,834999170154333;6,787541413000040;50,980529261000100
30154;5220318506100667296;5;1;16;0;2022;3;17;6;3;4;6;0;0;1;0;0;0;0;1;321263,685999476001598;5674179,751998160034418;6,442096145000050;51,191042297000102
30164;5220324411224070343;5;7;74;24;2022;3;12;5;3;0;7;0;0;1;0;0;0;0;0;476325,604623509978410;5741358,379736330360174;8,656502282000080;51,822555174000101
30165;5220323711422002810;5;5;70;20;2022;3;18;4;2;1;5;1;0;1;0;0;0;0;1;434304,453311481978744;5751642,578912969678640;8,044912615000040;51,911648700999997
30167;5220318405236072221;5;7;54;36;2022;3;14;6;3;5;3;0;0;1;0;0;0;0;1;474080,687541209976189;5749662,007821789942682;8,623307967000070;51,897113290999997
30173;5220322301103569025;5;9;13;0;2022;3;19;3;3;5;3;2;0;1;1;0;0;0;0;390750,019999953976367;5704652,658999609760940;7,426641278000030;51,482463589000098
30174;5220314316300590709;5;9;74;4;2022;3;22;2;2;5;3;2;0;1;1;0;0;0;0;453562,401000000012573;5713737,746999650262296;8,329921649000029;51,572795204000002
30179;5220318506100183194;5;1;16;0;2022;3;15;6;3;5;2;0;0;1;1;0;0;0;0;319847,703999457997270;5674872,912998059764504;6,421506125000060;51,196824468999999
30190;5220318307000189246;5;9;62;32;2022;3;13;6;3;0;3;0;0;1;1;0;0;0;0;400024,765786150004715;5674064,534617460332811;7,568756292000050;51,209218272999998
30199;5220315503400776980;5;1;22;0;2022;3;13;3;3;2;6;0;1;1;1;0;0;0;0;361321,239999845973216;5668056,937999440357089;7,017301789000040;51,147143416000098
30201;5220325601300793601;5;3;15;0;2022;3;11;6;3;4;6;0;0;1;0;0;0;0;1;353480,443658559990581;5646555,155878219753504;6,913980918000050;50,951965756000000
30210;5220319516300991111;5;1;58;24;2022;3;18;7;3;2;2;1;0;1;1;0;0;0;0;357678,333732208004221;5680009,049018129706383;6,960514585000060;51,253656904000103
30213;5220322301306789206;5;9;13;0;2022;3;16;3;3;0;7;0;0;1;0;0;0;0;0;398606,858999968972057;5710988,295999630354345;7,537927858000050;51,540876409000099
30214;5220324515211079029;5;1;54;16;2022;3;16;5;3;5;3;0;0;1;1;0;0;0;0;304255,418580896977801;5733772,885573079809546;6,166016528000060;51,720672291000000
30220;5220319300700536651;5;9;16;0;2022;3;13;7;3;5;3;0;0;1;1;0;0;0;0;372432,118999899015762;5710108,742999539710581;7,160998919000060;51,527663184000097
30221;5220325301103848014;5;9;13;0;2022;3;16;6;3;6;7;0;0;1;0;1;0;0;0;391420,839841798006091;5705129,912853839807212;7,436151416000030;51,486882520000101
30222;5220316605104090184;5;3;74;4;2022;3;7;4;3;0;3;0;0;1;1;0;0;0;0;406640,285270040971227;5653195,070442860014737;7,668838141000040;51,022724117999999
30225;5220320709700570493;5;5;66;48;2022;3;11;1;2;0;1;0;0;1;0;0;0;0;0;427024,617146596021485;5799666,545034799724817;7,928793546000070;52,342439798999997
30236;5220323514219089367;5;1;66;36;2022;3;8;4;3;5;3;0;0;1;1;0;0;0;0;327880,099999560974538;5679409,774998540058732;6,534178217000030;51,240058861000101
30237;5220315502407172101;5;1;17;0;2022;3;13;3;3;0;7;0;0;1;1;0;0;0;0;351778,374971405020915;5698368,601561820134521;6,868388346000070;51,417128723000097
30238;5220319514110086030;5;1;66;32;2022;3;12;7;3;5;3;0;0;1;1;0;0;0;0;319404,397999453009106;5678218,494998020119965;6,413483809000070;51,226737931000102
30242;5220315709110552454;5;5;66;12;2022;3;5;3;3;5;3;2;0;1;1;0;0;0;0;403545,912549822009169;5772794,115449819713831;7,591909924000050;52,097286914000101
30244;5220325608100577497;5;3;34;2;2022;3;18;6;3;0;5;1;0;1;1;0;0;0;0;293902,630331195017789;5628144,927160180173814;6,077140657000030;50,768406915000099
30246;5220322601200081769;5;3;15;0;2022;3;14;3;3;0;3;0;0;1;1;0;0;0;0;358886,700999828986824;5639400,754999410361052;6,993667182000020;50,889017475000102
30249;5220316315210735956;5;9;70;24;2022;3;7;4;3;3;2;0;0;1;1;0;0;0;0;430820,513999996997882;5645780,325999620370567;8,014958120000070;50,959475454000000
30250;5220321709500079091;5;5;66;76;2022;3;5;2;2;0;1;1;0;1;0;0;0;0;0;393166,064247691014316;5793399,214180760085583;7,433942735000070;52,280564792000099
30255;5220325518400865548;5;1;70;44;2022;3;7;6;3;5;3;0;0;1;1;0;0;0;0;339947,467999695974868;5718126,449998999945819;6,689422772000060;51,591425478000097
30258;5220318515210525205;5;1;54;12;2022;3;15;6;2;5;2;0;0;1;1;0;0;0;0;314674,801864516979549;5710951,387846799567342;6,328755996000040;51,519235691000098
30260;5220321514111782360;5;1;66;32;2022;3;12;2;3;5;7;0;0;1;1;0;0;0;0;314098,485799089015927;5680178,519370839931071;6,336561510000020;51,242640455000100
30263;5220323411232396826;5;7;74;32;2022;3;19;4;3;5;3;2;0;1;1;0;0;0;0;479711,463999999978114;5733648,865999650210142;8,706078673000039;51,753370871000101
30264;5220314711111523067;5;5;70;52;2022;3;16;2;3;5;3;0;0;1;1;0;0;0;0;427913,122999994026031;5760569,163999670185149;7,950138528000020;51,991103911000003
30268;5220322317110877915;5;9;78;36;2022;3;7;3;3;3;3;0;0;1;1;0;0;0;0;409545,626999982981943;5711327,876999639905989;7,695529123000030;51,545788247000097
30271;5220315700000075474;5;5;13;0;2022;3;8;3;3;5;3;0;0;1;1;0;0;0;0;366873,474999875004869;5717012,507999500259757;7,078299838000020;51,588421368000098
30275;5220323300400643597;5;9;11;0;2022;3;10;4;3;0;1;0;0;1;0;0;0;0;0;376405,724347225972451;5700766,661326950415969;7,221521951000060;51,444585832000001
30276;5220319316200061123;5;9;74;56;2022;3;16;7;2;8;1;0;0;1;0;0;0;0;0;421740,238999993016478;5706449,206999639980495;7,872435807000040;51,503752384999999
30279;5220322300300375641;5;9;11;0;2022;3;9;3;3;0;1;0;0;1;0;0;0;0;0;382020,025865718023852;5703246,753316489979625;7,301443383000050;51,468073916000002
30284;5220319610121885839;5;3;70;12;2022;3;12;7;3;5;3;0;0;1;1;0;0;0;0;303930,712444552977104;5653168,353588400408626;6,205752283000040;50,996643589000001
30288;5220318610222480708;5;3;70;36;2022;3;14;6;2;5;2;0;0;1;1;0;0;0;0;303109,407248724019155;5664231,129751509986818;6,188048383000020;51,095724789000002
30292;5220313605152086767;5;3;74;52;2022;3;15;1;3;3;6;0;0;1;0;0;0;0;0;381761,088399562984705;5661197,881920839659870;7,311632740000050;51,090079195000001
30293;5220323600140081295;5;3;14;0;2022;3;17;4;2;5;3;0;0;1;0;0;1;0;0;367048,028244177985471;5622501,574224299751222;7,115757943000060;50,739065410000102
30298;5220322518200286052;5;1;70;24;2022;3;17;3;2;0;2;0;0;1;1;0;0;0;0;337178,305999666976277;5702769,827998920343816;6,656577837000040;51,452665968000098
30302;5220313303100923121;5;9;15;0;2022;3;14;1;3;0;3;0;0;1;0;0;0;0;0;420348,398824627976865;5723560,822374779731035;7,848504782000020;51,657387792000101
30308;5220316516700458544;5;1;58;8;2022;3;18;4;3;6;6;1;0;1;0;1;0;0;0;361004,792241771996487;5678727,103915859945118;7,008649651000040;51,242957026000099
30309;5220322406220882025;5;7;58;24;2022;3;10;3;2;0;1;0;0;1;0;0;0;0;0;478715,621000000974163;5782020,781999680213630;8,688652533000040;52,188239612000103
30310;5220314514217095973;5;1;66;36;2022;3;10;2;3;0;7;0;1;1;0;0;0;0;0;326042,175999541010242;5683200,561998429708183;6,506031340000050;51,273556307000000
30317;5220324300300795827;5;9;11;0;2022;3;16;5;3;2;6;0;0;1;0;0;0;0;1;382873,176999935007188;5703664,767999590374529;7,313581905000040;51,472008213000002
30322;5220319500100075298;5;1;11;0;2022;3;17;7;3;5;3;0;0;1;1;0;0;0;0;339079,679999681015033;5677638,818998999893665;6,695276853000050;51,227416022000099
30324;5220316502249315843;5;1;13;0;2022;3;7;4;3;6;7;0;0;1;0;1;0;0;0;356120,122936089988798;5693951,590011510066688;6,932574517000030;51,378555894000002
30328;5220320505200982284;5;1;14;0;2022;3;12;1;2;9;1;0;0;1;0;0;0;0;0;335601,284999651019461;5691586,509998859837651;6,639082781000070;51,351736895000002
30329;5220325709700538412;5;5;66;28;2022;3;16;6;3;0;1;0;0;1;0;0;0;0;0;412113,014364260016009;5794327,207286340184510;7,711355901000050;52,292262010999998
30331;5220322606700693568;5;3;78;12;2022;3;12;3;3;8;1;0;0;1;0;0;0;0;0;379328,084844978991896;5652803,013504370115697;7,279706423000050;51,014116377999997
30335;5220322300100690022;5;9;11;0;2022;3;14;3;2;0;1;0;0;1;0;0;0;1;0;374340,608251061988994;5707407,249485449865460;7,189459664000030;51,503812229000097
30338;5220323607100181283;5;3;82;28;2022;3;20;4;3;7;1;2;0;1;0;0;0;0;0;373590,007634554000106;5631602,018920119851828;7,205294182000050;50,822325071000101
30339;5220315515211086040;5;1;54;16;2022;3;16;3;3;5;3;0;0;1;1;0;0;0;0;304410,136483106995001;5727596,037986130453646;6,171715860000060;51,665255369000100
30340;5220319602700585803;5;3;62;28;2022;3;12;7;3;3;6;0;0;1;0;0;0;0;0;350418,003999773005489;5635873,859999280422926;6,874788719000040;50,855192250000101
30341;5220325601300281791;5;3;15;0;2022;3;17;6;3;0;1;0;0;1;0;0;0;0;0;354456,874254480993841;5644829,360382479615510;6,928562361000050;50,936703938000100
30344;5220318602200056555;5;3;62;4;2022;3;11;6;3;0;7;0;0;1;0;0;0;0;0;330408,121433754975442;5653192,203066109679639;6,582692067000040;51,005270460000098
30351;5220325502400391115;5;1;17;0;2022;3;19;6;3;8;7;1;0;1;0;0;0;0;0;353211,515676883980632;5697745,065625949762762;6,889241747000030;51,411898662000098
30357;5220318500300501652;5;1;11;0;2022;3;16;6;3;0;3;0;0;1;1;0;0;0;0;347318,566999752016272;5672174,265999210067093;6,815505761000050;51,180576960000103
30362;5220316513210964068;5;1;62;24;2022;3;6;4;3;5;2;1;1;1;1;0;0;0;0;340769,211999697028659;5671231,615999050438404;6,722295981000060;51,170320672000102
30365;5220316301306090827;5;9;13;0;2022;3;5;4;3;5;3;2;0;1;1;0;0;0;0;400735,230920222005807;5715370,986376110464334;7,567370634000040;51,580649989999998
30368;5220317706000874760;5;5;58;44;2022;3;11;5;3;5;3;0;1;1;1;0;0;0;0;396398,725862430001143;5746139,160235559567809;7,495656256000070;51,856423375000098
30369;5220322706000249772;5;5;58;36;2022;3;16;3;3;5;1;0;0;1;1;0;0;0;0;387667,595999948971439;5729901,725999619811773;7,374184357000050;51,708797772000104
30375;5220320709700981515;5;5;66;28;2022;3;5;1;3;0;7;2;0;1;0;0;0;0;0;413706,396232253988273;5794273,866899879649282;7,734726311000030;52,292035140000102
30376;5220323602800789780;5;3;62;12;2022;3;16;4;3;0;1;0;0;1;0;0;0;0;0;352145,360818689980078;5631161,886445649899542;6,901213531000050;50,813291276000001
30380;5220317701300747764;5;5;62;14;2022;3;7;5;3;5;3;1;1;1;1;0;0;0;0;361538,610999847995117;5713160,716999449767172;7,002857601000070;51,552522955000001
30386;5220324709700187281;5;5;66;92;2022;3;7;5;3;0;3;0;0;1;1;0;0;0;0;423264,562022242986131;5796506,030796989798546;7,874332326000060;52,313517623999999
30389;5220321500200163528;5;1;11;0;2022;3;8;2;3;5;3;1;0;1;1;0;0;0;0;344842,037296721013263;5680363,734516870230436;6,776557670000050;51,253495882999999
30406;5220325406230578149;5;7;58;20;2022;3;17;6;3;4;6;0;0;1;0;0;0;0;0;476549,412000000011176;5781467,095999680459499;8,657004162000019;52,183173827000097
30407;5220317317240089251;5;9;78;40;2022;3;14;5;3;3;3;0;0;1;1;0;0;0;0;405011,430999976990279;5725186,251999639905989;7,626404896000050;51,669615909000100
30411;5220312705000018559;5;5;54;20;2022;3;14;7;3;5;3;0;0;1;1;0;0;0;0;365182,082161572994664;5785069,826890960335732;7,027290415000040;52,199572760000102
30412;5220318400100004069;5;7;11;0;2022;3;15;6;3;5;3;0;0;1;1;0;0;0;0;469390,417101098981220;5767587,744410879909992;8,553545974000031;52,058040678000097
30413;5220323317140373376;5;9;78;28;2022;3;14;4;3;5;2;0;0;1;1;0;0;0;0;400856,367999970971141;5700074,666999629698694;7,573420247000060;51,443174055999997
30414;5220314601200593595;5;3;15;0;2022;3;8;2;3;5;3;0;0;1;1;0;0;0;0;354532,371952368994243;5642822,992961750365794;6,930436685000070;50,918692288999999
30416;5220325301205471597;5;9;13;0;2022;3;15;6;2;2;6;0;0;1;1;0;0;0;0;387518,211657606007066;5712354,532314600422978;7,377660208000070;51,551055292000100
30421;5220315711213289244;5;5;70;4;2022;3;16;3;3;3;2;0;0;1;1;0;0;0;0;424393,269999991985969;5735032,679999659769237;7,904479583000070;51,761075773000101
30422;5220320315260879306;5;9;70;32;2022;3;13;1;2;0;7;0;0;1;0;0;0;0;0;432757,766383723996114;5640513,490802760235965;8,043510355000020;50,912348886000103
30423;5220325701110678327;5;5;62;32;2022;3;11;6;3;5;3;0;0;1;1;0;0;0;0;377949,223999919020571;5718521,961999570019543;7,237569592000060;51,604495387999997
30427;5220324706100987304;5;5;58;32;2022;3;17;5;3;0;6;0;0;1;1;0;0;0;0;389293,990363490011077;5755575,573383809998631;7,389504097000040;51,939869672000000
30433;5220319702100010903;5;5;15;0;2022;3;9;7;3;3;6;0;0;1;1;0;0;0;0;404966,366464447986800;5756849,654332179576159;7,617068122000030;51,954219293000101
30439;5220321513130678979;5;1;62;22;2022;3;16;2;3;0;7;0;0;1;0;0;0;0;0;335423,201147336978465;5683712,993552389554679;6,640161745000060;51,280946797000098
30444;5220325508000189497;5;1;19;0;2022;3;12;6;3;5;3;0;0;1;1;0;0;0;0;353131,436999798985198;5705732,530999319627881;6,884775978000050;51,483650774000097
30459;5220325513320890240;5;1;62;4;2022;3;15;6;3;5;2;0;0;1;1;0;0;0;0;347476,091999751981348;5662902,503999220207334;6,821683819000040;51,097305097000103
30461;5220322516800490327;5;1;58;20;2022;3;13;3;3;5;3;0;0;1;0;0;0;0;0;356592,443706955004018;5664428,720230629667640;6,951183298000050;51,113373084000003
30462;5220324501319082181;5;1;12;0;2022;3;9;5;3;5;3;0;0;1;1;0;0;0;0;343540,692999724007677;5696477,041999120265245;6,750850122000030;51,397919751000103
30470;5220316601200471679;5;3;15;0;2022;3;12;4;3;5;2;0;0;1;1;0;0;0;0;357023,239999820012599;5641115,660999380052090;6,966519068000030;50,903971104000000
30471;5220322301202268900;5;9;13;0;2022;3;14;3;3;5;3;0;0;1;1;0;0;0;0;394003,632846196007449;5709646,712319520302117;7,471978860000040;51,527971888000103
30473;5220321301201094406;5;9;13;0;2022;3;7;2;3;5;3;0;0;1;1;0;0;0;0;389176,272999949986115;5709661,386999609880149;7,402412519000050;51,527176981000103
30475;5220320516800378617;5;1;58;20;2022;3;13;1;3;4;6;0;0;1;0;0;0;0;0;356558,087999817973468;5665870,931999379768968;6,950119098000070;51,126325002999998
30476;5220325702100276692;5;5;15;0;2022;3;10;6;3;5;3;0;0;1;1;0;0;0;0;398684,029800280986819;5753524,513225619681180;7,526658608000050;51,923223651000100
30480;5220324608200071725;5;3;34;2;2022;3;13;5;3;3;2;0;0;1;1;0;0;0;0;296628,138829417992383;5628328,348717750050128;6,115639634000050;50,771016021999998
30485;5220323600110765599;5;3;14;0;2022;3;18;4;3;0;1;0;0;1;0;0;0;0;0;365043,915568193013314;5620582,380595720373094;7,088074213000030;50,721353597000103
30492;5220324602100515006;5;3;62;8;2022;3;8;5;3;0;1;0;0;1;0;0;0;0;0;337323,213104064983781;5644531,227264329791069;6,685042787000040;50,929446896999998
30493;5220324313123574761;5;9;58;16;2022;3;8;5;3;0;1;0;0;1;0;0;0;0;0;443233,030999999027699;5679356,023999629542232;8,186394075000070;51,262725598000003
30495;5220318405228087174;5;7;54;28;2022;3;8;6;3;5;3;0;0;1;1;0;0;0;0;452426,478999999002554;5744697,760999660007656;8,309305026000059;51,851054277000102
30498;5220319501128073994;5;1;12;0;2022;3;10;7;3;5;6;0;0;1;1;0;0;0;0;343043,897999720007647;5702786,982999100349844;6,740919292000060;51,454476432000000
30499;5220325405116087099;5;7;54;16;2022;3;14;6;3;4;2;0;0;1;1;0;0;0;0;450817,051999998977408;5755444,761999670416117;8,284407073000070;51,947534754000102
30502;5220315608100873714;5;3;34;2;2022;3;20;3;3;5;2;2;0;1;1;0;0;0;0;292401,591938991972711;5628258,122762929648161;6,055819051000070;50,768888421000000
30507;5220318607400078277;5;3;82;68;2022;3;7;6;2;5;3;1;0;1;1;0;0;0;0;367572,278999876987655;5629434,470999489538372;7,120687642000060;50,801498213999999
30508;5220324709700570260;5;5;66;72;2022;3;9;5;3;0;6;0;0;1;1;0;0;0;0;413737,311647847003769;5800222,777670229785144;7,733653895000030;52,345510438000098
30510;5220321709300381036;5;5;66;84;2022;3;7;2;3;5;3;0;0;1;1;0;0;0;0;385557,117999942973256;5777983,075999629683793;7,327666229000040;52,140491699999998
30518;5220322601400981662;5;3;15;0;2022;3;16;3;3;4;6;0;0;1;0;0;0;0;0;357491,942896171996836;5646687,712077089585364;6,971002460000020;50,954162852000103
30519;5220318508000789573;5;1;19;0;2022;3;9;6;3;5;3;0;0;1;1;0;0;0;0;350567,298999778984580;5709501,460999280214310;6,846278294000060;51,516844382999999
30520;5220324608100880837;5;3;34;2;2022;3;14;5;3;0;7;0;0;1;1;0;0;0;0;292791,727998965012375;5633447,794995070435107;6,058417816000030;50,815636177000002
30521;5220321501313982287;5;1;12;0;2022;3;12;2;3;5;2;0;0;1;0;0;0;0;1;344102,223999727983028;5700801,223999129608274;6,757013975000060;51,436926954999997
30535;5220324706000905114;5;5;58;16;2022;3;6;5;3;5;3;0;0;1;0;0;1;0;0;381937,416999931971077;5747027,884999600239098;7,285462235000070;51,861538702000097
30539;5220323600130886517;5;3;82;8;2022;3;15;4;3;3;6;0;0;1;1;0;0;0;0;376274,228502565994859;5612431,697218660265207;7,249819895000030;50,650588751999997
30540;5220315317140489311;5;9;78;28;2022;3;14;3;3;5;2;0;1;1;1;0;0;0;0;400875,234274175018072;5700059,687642780132592;7,573695819000020;51,443042709000103
30546;5220324601600781758;5;3;15;0;2022;3;15;5;3;0;1;0;0;1;0;0;0;0;0;366393,567916765983682;5635856,337160459719598;7,101629569000070;50,858946259000000
30553;5220325505100091543;5;1;14;0;2022;3;15;6;2;2;6;0;0;1;0;0;0;0;0;331706,105555585992988;5686175,221383149735630;6,585752699000070;51,301981722000100
30558;5220325701610817110;5;5;62;12;2022;3;14;6;3;5;3;0;0;1;1;0;0;0;0;362050,358999854011927;5736292,516999459825456;7,001107003000070;51,760511474000097
30559;5220317706200979210;5;5;58;12;2022;3;13;5;3;5;2;0;0;1;0;0;0;0;1;373798,231999906012788;5757609,734999570064247;7,163450181000030;51,954850940000000
30565;5220314300100477944;5;9;11;0;2022;3;15;2;2;0;1;0;1;1;0;0;0;0;0;378178,292809849022888;5706003,915192740038037;7,245210436000040;51,492040019999997
30567;5220323608200477595;5;3;34;2;2022;3;8;4;3;6;7;0;0;1;0;1;0;0;0;295784,717875659000129;5629507,552672659978271;6,103039196000050;50,781310598000097
30572;5220322601600481758;5;3;15;0;2022;3;11;3;3;5;3;0;0;1;1;0;0;0;0;365077,004999865021091;5638527,064999469555914;7,081948879000040;50,882644164000098
30578;5220323508000591617;5;1;19;0;2022;3;11;4;3;3;2;0;0;1;0;0;0;1;0;349766,528999773028772;5703866,745999259874225;6,837144114000070;51,466002271999997
30580;5220319515210822153;5;1;54;20;2022;3;19;7;3;5;2;2;0;1;1;0;0;0;0;319657,863701472000685;5711494,583677859976888;6,400222319000020;51,525727668999998
30582;5220316702100079199;5;5;15;0;2022;3;14;4;3;5;3;0;0;1;1;0;0;0;0;403998,657936275005341;5761396,214747220277786;7,601718745000030;51,994919025000101
30584;5220324506100791430;5;1;16;0;2022;3;15;5;3;0;1;0;0;1;0;0;0;0;0;322564,270017612027004;5672988,172786859795451;6,461277714000060;51,180743135999997
30586;5220312706000696746;5;5;58;24;2022;3;11;7;3;4;2;0;0;1;1;0;0;0;0;392549,904731112008449;5736050,608422569930553;7,442919837000030;51,765020525000097
30587;5220318317220489421;5;9;78;4;2022;3;19;6;3;0;7;1;0;1;0;0;0;0;0;406137,688632249017246;5722757,917114210315049;7,643338416000060;51,647977005000001
30592;5220316513120490231;5;1;62;20;2022;3;13;4;2;1;7;0;0;1;1;0;0;0;0;331735,813037414976861;5670784,054380009882152;6,593406751000030;51,163713533000099
30598;5220316702000142494;5;5;15;0;2022;3;13;4;3;6;6;0;0;1;0;1;0;0;0;404664,270058010006323;5759674,179558149538934;7,611889150000020;51,979555464000001
30604;5220318404302253229;5;7;66;8;2022;3;7;6;3;4;2;0;0;1;1;0;0;0;0;477452,886000000988133;5766759,672999669797719;8,671192764000070;52,050982499000000
30614;5220325711411081007;5;5;70;28;2022;3;19;6;3;0;1;2;0;1;0;0;0;0;0;442925,426200530026108;5738637,090733420103788;8,172377598000031;51,795676420000099
30616;5220323303200087649;5;9;15;0;2022;3;8;4;3;3;2;0;0;1;0;0;0;1;0;414873,734999987995252;5727287,670999649912119;7,768470141000020;51,690087341999998
30618;5220324701110578018;5;5;62;32;2022;3;17;5;3;5;3;1;0;1;1;0;0;0;0;375864,510999912978150;5719489,575999570079148;7,207139160000050;51,612735800000102
30621;5220314316400082383;5;9;74;44;2022;3;19;2;2;0;1;2;0;1;0;0;0;0;0;449267,739500179013703;5703598,197499820031226;8,269416925000030;51,481260844000097
30627;5220322606100981250;5;3;78;4;2022;3;13;3;3;0;3;0;0;1;1;0;0;0;0;367517,224999876983929;5647305,637999489903450;7,113429345000040;50,962108469999997
30633;5220323316300078066;5;9;74;28;2022;3;7;4;3;5;3;0;0;1;1;0;0;0;0;453909,842999999993481;5724792,318999649956822;8,333480103000060;51,672214617000101
